 0.000000 146.484375 292.968750 439.453125 585.937500 732.421875 878.906250 1025.390625 1171.875000 1318.359375 1464.843750 1611.328125 1757.812500 1904.296875 2050.781250 2197.265625 2343.750000 2490.234375 2636.718750 2783.203125 2929.687500 3076.171875 3222.656250 3369.140625 3515.625000 3662.109375 3808.593750 3955.078125 4101.562500 4248.046875 4394.531250 4541.015625 4687.500000 4833.984375 4980.468750 5126.953125 5273.437500 5419.921875 5566.406250 5712.890625 5859.375000 6005.859375 6152.343750 6298.828125 6445.312500 6591.796875 6738.281250 6884.765625 7031.250000 7177.734375 7324.218750 7470.703125 7617.187500 7763.671875 7910.156250 8056.640625 8203.125000 8349.609375 8496.093750 8642.578125 8789.062500 8935.546875 9082.031250 9228.515625 9375.000000
2010-07-07T23:49:29.996  0.001749 0.003488 0.003458 0.003410 0.003343 0.003260 0.003160 0.003046 0.002919 0.002782 0.002635 0.002482 0.002324 0.002163 0.002002 0.001841 0.001683 0.001529 0.001381 0.001240 0.001106 0.000980 0.000863 0.000755 0.000656 0.000567 0.000487 0.000415 0.000352 0.000296 0.000248 0.000206 0.000170 0.000140 0.000115 0.000093 0.000076 0.000061 0.000049 0.000039 0.000031 0.000025 0.000020 0.000016 0.000013 0.000010 0.000008 0.000007 0.000006 0.000004 0.000004 0.000003 0.000002 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2010-07-07T23:50:01.996  0.001717 0.003424 0.003395 0.003347 0.003282 0.003200 0.003102 0.002990 0.002865 0.002730 0.002587 0.002437 0.002282 0.002124 0.001965 0.001808 0.001653 0.001502 0.001356 0.001217 0.001086 0.000962 0.000847 0.000741 0.000645 0.000557 0.000478 0.000408 0.000346 0.000291 0.000244 0.000203 0.000168 0.000138 0.000113 0.000092 0.000074 0.000060 0.000048 0.000039 0.000031 0.000025 0.000020 0.000016 0.000013 0.000010 0.000008 0.000007 0.000005 0.000004 0.000004 0.000003 0.000002 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2010-07-07T23:50:33.996  0.001730 0.003450 0.003421 0.003373 0.003307 0.003224 0.003125 0.003013 0.002887 0.002751 0.002607 0.002455 0.002299 0.002140 0.001980 0.001821 0.001665 0.001513 0.001366 0.001226 0.001094 0.000970 0.000854 0.000747 0.000650 0.000561 0.000482 0.000411 0.000348 0.000293 0.000246 0.000204 0.000169 0.000139 0.000114 0.000093 0.000075 0.000061 0.000049 0.000039 0.000031 0.000025 0.000020 0.000016 0.000013 0.000010 0.000008 0.000007 0.000006 0.000005 0.000004 0.000003 0.000002 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2010-07-07T23:51:05.996  0.001773 0.003537 0.003507 0.003458 0.003390 0.003305 0.003204 0.003089 0.002960 0.002821 0.002672 0.002517 0.002357 0.002194 0.002030 0.001867 0.001707 0.001551 0.001401 0.001257 0.001121 0.000994 0.000875 0.000766 0.000666 0.000575 0.000494 0.000421 0.000357 0.000301 0.000252 0.000209 0.000173 0.000142 0.000117 0.000095 0.000077 0.000062 0.000050 0.000040 0.000032 0.000026 0.000021 0.000016 0.000013 0.000011 0.000009 0.000007 0.000006 0.000005 0.000004 0.000003 0.000003 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2010-07-07T23:51:23.603  0.018135 0.025657 0.008523 0.001017 0.000013 0.000001 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000001 0.000000 0.000001 0.000000 0.000001 0.000000 0.000001 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2010-07-07T23:51:37.996  0.001791 0.003572 0.003542 0.003492 0.003424 0.003338 0.003236 0.003119 0.002990 0.002849 0.002699 0.002542 0.002380 0.002216 0.002050 0.001886 0.001724 0.001567 0.001415 0.001270 0.001133 0.001004 0.000884 0.000774 0.000673 0.000581 0.000499 0.000425 0.000361 0.000304 0.000254 0.000211 0.000175 0.000144 0.000118 0.000096 0.000078 0.000063 0.000050 0.000040 0.000032 0.000026 0.000021 0.000017 0.000013 0.000011 0.000009 0.000007 0.000006 0.000005 0.000004 0.000003 0.000003 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2010-07-07T23:52:09.996  0.001817 0.003623 0.003593 0.003543 0.003474 0.003387 0.003283 0.003164 0.003033 0.002890 0.002738 0.002579 0.002415 0.002248 0.002080 0.001913 0.001749 0.001589 0.001435 0.001288 0.001149 0.001018 0.000897 0.000785 0.000683 0.000590 0.000506 0.000432 0.000366 0.000308 0.000258 0.000215 0.000177 0.000146 0.000119 0.000097 0.000079 0.000064 0.000051 0.000041 0.000033 0.000026 0.000021 0.000017 0.000014 0.000011 0.000009 0.000007 0.000006 0.000005 0.000004 0.000003 0.000003 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2010-07-07T23:52:41.996  0.001819 0.003627 0.003597 0.003546 0.003477 0.003390 0.003286 0.003167 0.003036 0.002893 0.002741 0.002581 0.002417 0.002250 0.002082 0.001915 0.001751 0.001591 0.001437 0.001289 0.001150 0.001019 0.000898 0.000786 0.000683 0.000590 0.000506 0.000432 0.000366 0.000308 0.000258 0.000215 0.000178 0.000146 0.000119 0.000097 0.000079 0.000064 0.000051 0.000041 0.000033 0.000026 0.000021 0.000017 0.000014 0.000011 0.000009 0.000007 0.000006 0.000005 0.000004 0.000003 0.000003 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2010-07-07T23:53:13.996  0.001798 0.003587 0.003557 0.003507 0.003438 0.003352 0.003250 0.003132 0.003002 0.002861 0.002710 0.002553 0.002390 0.002225 0.002059 0.001894 0.001731 0.001573 0.001421 0.001275 0.001138 0.001008 0.000888 0.000777 0.000676 0.000584 0.000501 0.000427 0.000362 0.000305 0.000255 0.000212 0.000176 0.000145 0.000118 0.000096 0.000078 0.000063 0.000051 0.000041 0.000033 0.000026 0.000021 0.000017 0.000013 0.000011 0.000009 0.000007 0.000006 0.000005 0.000004 0.000003 0.000003 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2010-07-07T23:53:45.996  0.001795 0.003580 0.003550 0.003500 0.003432 0.003346 0.003243 0.003126 0.002996 0.002855 0.002705 0.002548 0.002386 0.002221 0.002055 0.001890 0.001728 0.001570 0.001418 0.001273 0.001135 0.001006 0.000886 0.000775 0.000674 0.000582 0.000500 0.000426 0.000361 0.000304 0.000255 0.000212 0.000175 0.000144 0.000118 0.000096 0.000078 0.000063 0.000051 0.000041 0.000032 0.000026 0.000021 0.000017 0.000013 0.000011 0.000009 0.000007 0.000006 0.000005 0.000004 0.000003 0.000003 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2010-07-07T23:54:03.603  0.018234 0.025797 0.008570 0.001023 0.000013 0.000001 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000001 0.000000 0.000001 0.000000 0.000001 0.000000 0.000001 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2010-07-07T23:54:17.996  0.001793 0.003577 0.003547 0.003497 0.003429 0.003343 0.003240 0.003123 0.002994 0.002853 0.002702 0.002545 0.002383 0.002219 0.002053 0.001888 0.001726 0.001569 0.001417 0.001271 0.001134 0.001005 0.000885 0.000775 0.000674 0.000582 0.000499 0.000426 0.000361 0.000304 0.000254 0.000212 0.000175 0.000144 0.000118 0.000096 0.000078 0.000063 0.000050 0.000040 0.000032 0.000026 0.000021 0.000017 0.000013 0.000011 0.000009 0.000007 0.000006 0.000005 0.000004 0.000003 0.000003 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2010-07-07T23:54:49.996  0.001801 0.003592 0.003562 0.003512 0.003443 0.003357 0.003254 0.003137 0.003006 0.002865 0.002714 0.002556 0.002394 0.002228 0.002062 0.001896 0.001734 0.001575 0.001423 0.001277 0.001139 0.001009 0.000889 0.000778 0.000676 0.000584 0.000501 0.000428 0.000362 0.000305 0.000255 0.000212 0.000176 0.000144 0.000118 0.000096 0.000078 0.000063 0.000051 0.000041 0.000033 0.000026 0.000021 0.000017 0.000013 0.000011 0.000009 0.000007 0.000006 0.000005 0.000004 0.000003 0.000003 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2010-07-07T23:55:21.996  0.001797 0.003584 0.003554 0.003504 0.003436 0.003350 0.003247 0.003130 0.003000 0.002859 0.002708 0.002551 0.002389 0.002223 0.002057 0.001892 0.001730 0.001572 0.001420 0.001274 0.001137 0.001007 0.000887 0.000776 0.000675 0.000583 0.000501 0.000427 0.000362 0.000305 0.000255 0.000212 0.000176 0.000144 0.000118 0.000096 0.000078 0.000063 0.000051 0.000041 0.000033 0.000026 0.000021 0.000017 0.000013 0.000011 0.000009 0.000007 0.000006 0.000005 0.000004 0.000003 0.000003 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2010-07-07T23:55:53.996  0.001796 0.003582 0.003552 0.003502 0.003434 0.003348 0.003245 0.003128 0.002998 0.002857 0.002706 0.002549 0.002387 0.002222 0.002056 0.001891 0.001729 0.001571 0.001419 0.001273 0.001136 0.001006 0.000886 0.000776 0.000674 0.000583 0.000500 0.000427 0.000361 0.000304 0.000255 0.000212 0.000175 0.000144 0.000118 0.000096 0.000078 0.000063 0.000050 0.000041 0.000032 0.000026 0.000021 0.000017 0.000013 0.000011 0.000009 0.000007 0.000006 0.000005 0.000004 0.000003 0.000003 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2010-07-07T23:56:25.996  0.001776 0.003542 0.003513 0.003463 0.003396 0.003311 0.003209 0.003094 0.002965 0.002825 0.002677 0.002521 0.002361 0.002197 0.002033 0.001870 0.001710 0.001554 0.001403 0.001259 0.001123 0.000996 0.000877 0.000767 0.000667 0.000576 0.000495 0.000422 0.000358 0.000301 0.000252 0.000210 0.000173 0.000143 0.000117 0.000095 0.000077 0.000062 0.000050 0.000040 0.000032 0.000026 0.000021 0.000017 0.000013 0.000011 0.000009 0.000007 0.000006 0.000005 0.000004 0.000003 0.000003 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2010-07-07T23:56:43.603  0.017985 0.025445 0.008453 0.001009 0.000013 0.000001 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000001 0.000000 0.000001 0.000000 0.000001 0.000000 0.000001 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2010-07-07T23:56:57.996  0.001783 0.003556 0.003526 0.003476 0.003408 0.003323 0.003221 0.003105 0.002976 0.002836 0.002687 0.002530 0.002369 0.002206 0.002041 0.001877 0.001716 0.001559 0.001408 0.001264 0.001127 0.000999 0.000880 0.000770 0.000669 0.000578 0.000496 0.000423 0.000359 0.000302 0.000253 0.000210 0.000174 0.000143 0.000117 0.000095 0.000077 0.000062 0.000050 0.000040 0.000032 0.000026 0.000021 0.000017 0.000013 0.000011 0.000009 0.000007 0.000006 0.000005 0.000004 0.000003 0.000002 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2010-07-07T23:57:29.996  0.001789 0.003567 0.003537 0.003488 0.003420 0.003334 0.003232 0.003115 0.002986 0.002845 0.002695 0.002539 0.002377 0.002213 0.002048 0.001883 0.001722 0.001565 0.001413 0.001268 0.001131 0.001003 0.000883 0.000773 0.000672 0.000580 0.000498 0.000425 0.000360 0.000303 0.000254 0.000211 0.000175 0.000144 0.000118 0.000096 0.000078 0.000063 0.000050 0.000040 0.000032 0.000026 0.000021 0.000017 0.000013 0.000011 0.000009 0.000007 0.000006 0.000005 0.000004 0.000003 0.000003 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2010-07-07T23:58:01.996  0.001763 0.003517 0.003487 0.003439 0.003371 0.003287 0.003186 0.003071 0.002944 0.002805 0.002657 0.002503 0.002344 0.002182 0.002019 0.001857 0.001698 0.001543 0.001393 0.001250 0.001115 0.000988 0.000871 0.000762 0.000662 0.000572 0.000491 0.000419 0.000355 0.000299 0.000250 0.000208 0.000172 0.000142 0.000116 0.000094 0.000076 0.000062 0.000050 0.000040 0.000032 0.000026 0.000020 0.000016 0.000013 0.000011 0.000009 0.000007 0.000006 0.000005 0.000004 0.000003 0.000002 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2010-07-07T23:58:33.996  0.001751 0.003491 0.003462 0.003413 0.003347 0.003263 0.003163 0.003049 0.002922 0.002784 0.002638 0.002485 0.002327 0.002166 0.002004 0.001843 0.001685 0.001531 0.001383 0.001241 0.001107 0.000981 0.000864 0.000756 0.000658 0.000568 0.000488 0.000416 0.000353 0.000297 0.000248 0.000207 0.000171 0.000141 0.000115 0.000094 0.000076 0.000061 0.000049 0.000040 0.000032 0.000025 0.000020 0.000016 0.000013 0.000011 0.000008 0.000007 0.000006 0.000005 0.000004 0.000003 0.000002 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2010-07-07T23:59:05.996  0.001752 0.003495 0.003466 0.003417 0.003350 0.003266 0.003167 0.003052 0.002925 0.002787 0.002641 0.002487 0.002329 0.002168 0.002006 0.001845 0.001687 0.001533 0.001384 0.001242 0.001108 0.000982 0.000865 0.000757 0.000658 0.000569 0.000488 0.000416 0.000353 0.000297 0.000249 0.000207 0.000171 0.000141 0.000115 0.000094 0.000076 0.000061 0.000049 0.000040 0.000032 0.000025 0.000020 0.000016 0.000013 0.000010 0.000008 0.000007 0.000006 0.000005 0.000004 0.000003 0.000002 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2010-07-07T23:59:23.603  0.017296 0.024471 0.008130 0.000971 0.000013 0.000001 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000001 0.000000 0.000001 0.000000 0.000001 0.000000 0.000001 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2010-07-07T23:59:37.996  0.001708 0.003406 0.003377 0.003330 0.003265 0.003183 0.003086 0.002974 0.002851 0.002716 0.002573 0.002424 0.002270 0.002113 0.001955 0.001798 0.001644 0.001494 0.001349 0.001211 0.001080 0.000957 0.000843 0.000738 0.000641 0.000554 0.000476 0.000406 0.000344 0.000290 0.000242 0.000202 0.000167 0.000137 0.000112 0.000091 0.000074 0.000060 0.000048 0.000039 0.000031 0.000025 0.000020 0.000016 0.000013 0.000010 0.000008 0.000007 0.000005 0.000004 0.000004 0.000003 0.000002 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2010-07-08T00:00:09.996  0.001712 0.003414 0.003385 0.003338 0.003273 0.003191 0.003093 0.002982 0.002858 0.002723 0.002580 0.002430 0.002275 0.002118 0.001960 0.001803 0.001648 0.001498 0.001353 0.001214 0.001083 0.000960 0.000845 0.000740 0.000643 0.000556 0.000477 0.000407 0.000345 0.000290 0.000243 0.000202 0.000167 0.000138 0.000113 0.000092 0.000074 0.000060 0.000048 0.000039 0.000031 0.000025 0.000020 0.000016 0.000013 0.000010 0.000008 0.000007 0.000005 0.000004 0.000004 0.000003 0.000002 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
